id,comment,score
316128875, purchase do quite quickly although sometimes cost little find product due lack information generally well,9
316131484, do nt google account use daughter,8
316131523, problem change delivery address,5
316131230, good site,10
316132123, great price easy order,10
316132695, expert cmpetent,10
316132101, already order followup excellent,10
316129647, miss tab validate payment code type payment cb confirmation button click press big key keyboard right work miraculously,10
316129399, good site,10
316129400, easy ordering process good price,10
316129102, good product easy order,10
316131894, excellent sitegood productcompetitive price,10
316130886, lack detail article dimension grid dimension upper part siphon,10
316131485, great experience site,8
316129590, shipping cost seem high,0
316129565, great site online purchase,10
316132409, great sitegood day,10
316129324, website information product clear do not worry payment recommend,10
316129103, high shipping cost,6
316131229, like manomano,10
316131616, problem order thank,10
316132015, easy use,10
316132352, everything okay,8
316130619, delivery charge,10
316131896, type address easy,8
316132127, I m wait delivery find everything conformity cde,10
316129668, really difficult enter different delivery billing address,3
316129692, insufficient product name,7
316132399, find everything I m look,10
316131893, find search engine effective announce delay qq day none difficulty prevalidate new mp short good,10
316131978, everything fast,10
316130620, easy transaction thank,10
316131843, always easy order deliver well assure cdlt,10
316129192, i d like see shipping cost move payment,10
316130836, delivery point rua brazil punta umbria huelva,9
316129615, ras,10
316129724, great site really well do,10
316130694, delivery one time would real plus,5
316129902, von site,10
316130959, need help well inform quickly,10
316129277, easy order see delivery,10
316130105, good value money,10
316129860, quick easy,10
316131007, great website free delivery,10
316130109, would need support go wheel,2
316129878, nothing say,9
316130829, fast clear email attention perfect,10
316132750, easy order wish respect delivery date,10
316132121, easy do not deliver chronopost thank,10
316132487, first order mano mano see delivery time meet,10
316130833, always easy,10
316132231, large selection good overview,8
316131992, quick easy order,8
316128831, quick accurate easy access,8
316129105, site well make easy pass cde,10
316129166, comment,9
316131691, moment well,8
316132608, easy straightforward use,10
316130032, I m already customer look good,8
316131391, quick easy,10
316132585, bravo do not ask record,10
316131584, 4 click good,10
316128984, I ve run product information,0
316129532, nothing say pro always,10
316131652, top site,9
316130981, quickly do well do,10
316131192, password bring street bitterness,9
316131924, nothing complain,9
316129234, extra easy simple,10
316129294, think shipping cost expensive,6
316130517, pretty simpleno password obligation number sign suit,9
316128887, cat contact work great,9
316130404, excellent selection choice,9
316129685, I ve problem connect account register,5
316132104, everything simple,10
316129061, change billing address assist online stephen,8
316129927, well simple quick place order,10
316129493, first time order mano mano please find exactly look,10
316132227, fast procedure,10
316131329, easy website hassle,10
316129799, easy peasy lemon squeezy,10
316130930, punctuality seriousness,10
316129346, I ve try several time pay good,0
316129107, good price easily order free delivery excellent,10
316129521, fab site product,10
316130036, system accept payment 2000 hour next day yes,6
316129030, could not find information looking delivery,3
316130334, easy simple,10
316130876, easy free delivery good product good price,10
316129472, son give order I m familiar digital hope article arrive optimal condition,10
316131416, address order strange,9
316130383, simple effective,8
316129688, take seem like fault,8
316128946, easy website use well do,9
316132146, order easy transport case expensive,10
316129992, easy good work,10
316131297, easy fast registration password perfect,10
316129584, perfect deckchair age,10
316132728, order easy fast great price,10
316132725, everything good price,10
316130332, need product information,1
316130741, love page find need,10
316129278, quick fast await arrival flaw,10
316130730, payment via paypal propleme security query sid code credit card,5
316130285, unfortunately long voucher shower door,10
316130189, good ordering,10
316132649, ease purchase good price,10
316131815, normally confirm payment postepay app enter psw third party website,5
316130096, simple fast,10
316131628, clear article well find,9
316132522, speak advisor helpful,10
316130650, product description always accurate,7
316132282, look great grandchild toy,10
316132057, order first time,10
316129640, order go fast,9
316128860, I ve find need,9
316132729, trouble translate mail i d like spanish thank,10
320146403, simple nothing report,10
320143227, perfect ordering,10
320139725, I m wait delivery,9
320143459, always happy,9
320146014, would miss addition item add product order,10
320139008, look gaming chair find one instantly be not expensive thank manoman,10
